step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
673,CASH_OUT,73053.41,C950160827,73053.41,0.0,C1254045006,811041.41,884094.82,1,0
371,CASH_IN,126556.82,C1888854851,7353905.81,7480462.63,C1298165772,187149.92,60593.1,0,0
293,CASH_OUT,234673.76,C1848030432,234673.76,0.0,C1552333494,281289.1,515962.86,1,0
399,PAYMENT,9783.48,C804406971,0.0,0.0,M347968703,0.0,0.0,0,0
356,PAYMENT,19837.13,C1413817692,0.0,0.0,M286124705,0.0,0.0,0,0
182,CASH_OUT,48746.59,C769595253,25358.0,0.0,C1108129059,0.0,48746.59,0,0
65,TRANSFER,1282971.57,C1175896731,1282971.57,0.0,C1714931087,0.0,0.0,1,0
299,TRANSFER,935790.41,C2136408151,935790.41,0.0,C39269592,0.0,0.0,1,0
278,CASH_OUT,118266.84,C1111977230,81613.0,0.0,C1696175851,12609.11,130875.95,0,0
207,CASH_OUT,204314.84,C965705732,10561.0,0.0,C625176392,0.0,204314.84,0,0
186,CASH_IN,237507.71,C613864806,992765.54,1230273.25,C1828347316,1883582.34,1646074.64,0,0
235,CASH_IN,153855.73,C1502702866,5626341.78,5780197.5,C1748526688,572264.42,418408.7,0,0
222,CASH_OUT,211628.75,C1710697792,211628.75,0.0,C408442101,23970.72,235599.46,1,0
239,CASH_OUT,38769.48,C479743512,0.0,0.0,C477027357,4610091.76,4648861.24,0,0
31,TRANSFER,335219.49,C1775717184,335219.49,0.0,C1987320319,0.0,0.0,1,0
308,PAYMENT,22944.17,C987927462,0.0,0.0,M1800473373,0.0,0.0,0,0
359,PAYMENT,4002.73,C1029147069,204521.0,200518.27,M1042500114,0.0,0.0,0,0
306,PAYMENT,936.66,C1030240667,291292.0,290355.34,M493680162,0.0,0.0,0,0
398,CASH_OUT,228082.48,C1792234151,67902.0,0.0,C2138899140,1005873.07,1233955.56,0,0
145,TRANSFER,34301.19,C1481292260,34301.19,0.0,C1130721375,0.0,0.0,1,0
301,CASH_OUT,179180.37,C211072541,106.0,0.0,C893772109,2655841.31,2835021.67,0,0
234,CASH_IN,159686.37,C561404871,67027.0,226713.37,C1820924470,9511064.15,9351377.79,0,0
34,PAYMENT,443.63,C1647912430,0.0,0.0,M2077506778,0.0,0.0,0,0
351,PAYMENT,8629.3,C304624336,49145.15,40515.86,M1994600266,0.0,0.0,0,0
139,CASH_IN,58311.61,C845406984,123105.0,181416.61,C884110912,728431.12,1170094.34,0,0
356,CASH_OUT,93027.15,C877614729,11088.0,0.0,C193002445,236172.17,329199.31,0,0
234,CASH_OUT,272210.08,C1124706516,595061.0,322850.92,C929511668,380577.5,652787.58,0,0
10,CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,1,0
230,CASH_OUT,474162.52,C1706037699,0.0,0.0,C607702142,4225062.1,4699224.62,0,0
330,CASH_IN,281152.23,C1836351458,251792.0,532944.23,C740074811,204270.85,0.0,0,0
131,CASH_IN,85014.03,C399822768,2145194.91,2230208.94,C223579714,181336.32,96322.29,0,0
48,PAYMENT,1862.33,C362762236,32050.0,30187.67,M1902250439,0.0,0.0,0,0
723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1,0
255,CASH_OUT,247149.34,C209330896,55769.0,0.0,C374081199,242939.48,490088.82,0,0
421,TRANSFER,19729.68,C943180964,19729.68,0.0,C1849745670,0.0,0.0,1,0
404,TRANSFER,304275.86,C332078590,31829.71,0.0,C1468917122,460976.06,765251.92,0,0
374,TRANSFER,243747.83,C1536431986,243747.83,0.0,C1220821347,0.0,0.0,1,0
446,CASH_OUT,239095.53,C1399296547,239095.53,0.0,C1447642335,65367.32,304462.85,1,0
129,CASH_IN,38381.01,C1504513483,5723257.54,5761638.55,C883142431,43763.0,44564.31,0,0
8,PAYMENT,2911.43,C277875164,0.0,0.0,M1030100180,0.0,0.0,0,0
139,TRANSFER,804445.58,C1056431637,785066.97,0.0,C1435477845,4188196.41,4992641.99,0,0
38,CASH_OUT,343427.36,C1699656540,5098.0,0.0,C1683666309,39908.0,351268.8,0,0
19,CASH_OUT,129892.89,C1361363903,7084.0,0.0,C1344799228,82159.32,212052.2,0,0
255,PAYMENT,9638.25,C1920138732,36164.0,26525.75,M1086660609,0.0,0.0,0,0
249,CASH_OUT,369448.2,C2020495090,369448.2,0.0,C650699445,0.0,369448.2,1,0
235,PAYMENT,8775.92,C1869246885,5602.0,0.0,M1018698656,0.0,0.0,0,0
544,PAYMENT,26714.26,C1987353428,421892.0,395177.74,M183652239,0.0,0.0,0,0
9,PAYMENT,819.82,C1706151130,0.0,0.0,M451537187,0.0,0.0,0,0
222,CASH_OUT,35759.12,C2078657417,35759.12,0.0,C242153254,528553.38,564312.49,1,0
183,TRANSFER,355909.21,C1946400298,355909.21,0.0,C1340648788,0.0,0.0,1,0
369,CASH_OUT,230660.55,C499738073,0.0,0.0,C751411028,6730941.58,6961602.13,0,0
311,TRANSFER,268366.47,C1593902970,268366.47,0.0,C2132178163,0.0,0.0,1,0
109,CASH_OUT,126375.17,C1736726302,126375.17,0.0,C1409221160,0.0,126375.17,1,0
561,TRANSFER,285294.11,C1340063228,285294.11,0.0,C1532572341,0.0,0.0,1,0
9,CASH_OUT,159022.13,C1970395543,100332.0,0.0,C1875625456,0.0,159022.13,0,0
25,CASH_OUT,802382.45,C1343455954,802382.45,0.0,C1045004287,0.0,802382.45,1,0
379,TRANSFER,8317724.27,C2084166173,8317724.27,0.0,C1399946131,0.0,0.0,1,0
206,CASH_OUT,6260.99,C1202454676,15722.0,9461.01,C1257146560,0.0,6260.99,0,0
202,CASH_OUT,34817.68,C1092961410,5569.0,0.0,C14179045,4903541.62,4938359.3,0,0
356,CASH_OUT,23729.36,C1059599459,0.0,0.0,C1856623753,78925.98,102655.33,0,0
296,TRANSFER,40593.23,C1712808449,40593.23,0.0,C1997838913,0.0,0.0,1,0
225,CASH_OUT,74447.11,C1453762991,74447.11,0.0,C1258404685,0.0,74447.11,1,0
404,PAYMENT,9262.61,C918752627,0.0,0.0,M754315410,0.0,0.0,0,0
61,TRANSFER,1155128.91,C74298259,1155128.91,0.0,C1317404545,0.0,0.0,1,0
118,TRANSFER,50845.13,C267854618,50845.13,0.0,C1253405980,0.0,0.0,1,0
227,TRANSFER,182666.85,C206181066,182666.85,0.0,C316118193,0.0,0.0,1,0
153,PAYMENT,17349.05,C294748014,8002.0,0.0,M1792660038,0.0,0.0,0,0
328,TRANSFER,2299330.46,C376938867,2299330.46,0.0,C1217738819,0.0,0.0,1,0
472,TRANSFER,653983.93,C951821221,653983.93,0.0,C1535144828,0.0,0.0,1,0
619,PAYMENT,1803.54,C1552655702,172442.8,170639.26,M1998308073,0.0,0.0,0,0
345,CASH_OUT,150936.93,C363636886,108105.67,0.0,C358945794,14262225.21,14413162.13,0,0
162,PAYMENT,7077.31,C1799171777,362640.33,355563.01,M1630680139,0.0,0.0,0,0
323,CASH_IN,396744.96,C1637149313,9967.0,406711.96,C1099058395,173281.36,0.0,0,0
490,CASH_OUT,1106295.77,C463684846,1106295.77,0.0,C872339657,20017.88,1126313.65,1,0
465,CASH_OUT,2577489.07,C1475261726,2577489.07,0.0,C1054474053,0.0,2577489.07,1,0
400,PAYMENT,4465.36,C919638829,30572.0,26106.64,M789342580,0.0,0.0,0,0
174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0
90,TRANSFER,249791.3,C2018224474,249791.3,0.0,C1562137241,0.0,0.0,1,0
159,CASH_OUT,224661.54,C1480465445,224661.54,0.0,C1371510633,0.0,148150.77,1,0
41,CASH_OUT,581889.94,C541992132,581889.94,0.0,C715094437,359585.03,941474.97,1,0
375,CASH_OUT,121770.52,C609005557,0.0,0.0,C233343924,329589.89,451360.41,0,0
354,PAYMENT,7584.8,C1508291914,17494.0,9909.2,M119425456,0.0,0.0,0,0
136,PAYMENT,6806.02,C1301281261,58334.5,51528.48,M1176371484,0.0,0.0,0,0
9,PAYMENT,2759.73,C878864543,0.0,0.0,M693188767,0.0,0.0,0,0
211,PAYMENT,29917.86,C2062395470,0.0,0.0,M289978243,0.0,0.0,0,0
372,CASH_IN,269122.97,C753740431,497704.75,766827.72,C1630963813,430560.8,161437.83,0,0
163,CASH_OUT,201934.47,C2096336743,0.0,0.0,C1218158719,223336.74,425271.21,0,0
210,TRANSFER,23610.85,C1438925911,23610.85,0.0,C570315101,0.0,0.0,1,0
273,TRANSFER,4574246.75,C1947336797,4574246.75,0.0,C418157803,0.0,0.0,1,0
183,CASH_OUT,5566.14,C1626151381,5566.14,0.0,C567898668,0.0,5566.14,1,0
210,CASH_IN,208246.22,C1334075839,843646.24,1051892.47,C846898767,4964840.36,4756594.14,0,0
307,CASH_OUT,22000.9,C58456030,220887.17,198886.27,C1835017230,2260823.95,2282824.84,0,0
259,TRANSFER,507521.42,C1428068885,507521.42,0.0,C883314013,0.0,0.0,1,0
306,PAYMENT,17606.02,C293796711,102964.0,85357.98,M699286544,0.0,0.0,0,0
51,CASH_OUT,115881.21,C819461207,115881.21,0.0,C814886797,4774288.04,4890169.26,1,0
138,PAYMENT,384.94,C396736184,50622.0,50237.06,M1212374648,0.0,0.0,0,0
250,TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1,0
42,PAYMENT,12097.27,C1977438207,10275.0,0.0,M1764674958,0.0,0.0,0,0
309,CASH_IN,117297.73,C1976308426,8983562.72,9100860.45,C1913713879,420302.14,303004.42,0,0
9,CASH_IN,326328.07,C311239204,4900503.05,5226831.13,C1059154409,652763.19,326435.12,0,0
669,TRANSFER,106290.68,C1767695983,106290.68,0.0,C742240687,0.0,0.0,1,0
303,PAYMENT,4425.48,C274046846,0.0,0.0,M1781942259,0.0,0.0,0,0
133,PAYMENT,6841.12,C829176702,50717.0,43875.88,M829019329,0.0,0.0,0,0
310,CASH_IN,104161.46,C197972970,90377.0,194538.46,C475525740,1067093.04,962931.57,0,0
381,CASH_IN,156761.61,C1732295507,106457.0,263218.61,C1121621525,0.0,0.0,0,0
201,PAYMENT,5138.92,C425296330,332454.61,327315.69,M1160430554,0.0,0.0,0,0
282,PAYMENT,12972.48,C1913771546,2959.0,0.0,M794995565,0.0,0.0,0,0
370,CASH_IN,86799.7,C960827445,20769.0,107568.7,C1278664769,3223853.24,3137053.54,0,0
204,CASH_OUT,193971.84,C1912113438,0.0,0.0,C490727645,1936904.03,2130875.87,0,0
288,CASH_OUT,101538.01,C1384135079,0.0,0.0,C766783097,184851.74,286389.74,0,0
45,TRANSFER,213983.59,C286239409,213983.59,0.0,C151804423,0.0,0.0,1,0
26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1,0
140,PAYMENT,4473.32,C1389506028,20369.0,15895.68,M1254182189,0.0,0.0,0,0
38,CASH_OUT,564817.36,C1902783538,372.0,0.0,C2047375798,191.0,791550.75,0,0
134,CASH_OUT,455708.91,C509931950,0.0,0.0,C124865664,1743375.39,2199084.29,0,0
280,PAYMENT,9334.66,C1009867558,1957.31,0.0,M1961451993,0.0,0.0,0,0
300,TRANSFER,8480.36,C1316680139,0.0,0.0,C850068185,2571368.85,2579849.21,0,0
132,TRANSFER,1090725.94,C756922979,40036.0,0.0,C14179045,78633.7,1169359.64,0,0
136,CASH_OUT,203847.59,C704952270,0.0,0.0,C180927245,217913.1,421760.7,0,0
692,CASH_OUT,373230.74,C1672126567,0.0,0.0,C1798680507,500697.13,873927.87,0,0
21,CASH_IN,21867.1,C1680333794,15634.0,37501.1,C963632471,195439.92,173572.82,0,0
469,CASH_OUT,22109.88,C886090466,0.0,0.0,C497321839,4055123.9,4077233.78,0,0
138,CASH_IN,32175.89,C1004232473,6107613.2,6139789.08,C1468139181,237132.43,333545.98,0,0
418,CASH_OUT,892376.71,C1724722512,892376.71,0.0,C861479607,31730514.36,32622891.07,1,0
325,CASH_OUT,56373.62,C1459104395,0.0,0.0,C1019447673,1662756.11,1719129.73,0,0
477,CASH_OUT,815297.9,C533672978,815297.9,0.0,C1910425961,363475.49,1178773.39,1,0
132,CASH_OUT,122528.78,C650098615,0.0,0.0,C1599978553,826516.96,949045.74,0,0
367,TRANSFER,972009.75,C397472180,972009.75,0.0,C85938481,0.0,0.0,1,0
182,PAYMENT,27188.43,C269804684,30279.0,3090.57,M835316881,0.0,0.0,0,0
324,CASH_OUT,21580.37,C712964669,21580.37,0.0,C621549388,0.0,21580.37,1,0
135,CASH_IN,215855.56,C1731665990,8621205.21,8837060.76,C810363400,1415410.32,1199554.76,0,0
727,CASH_OUT,124582.58,C1098290230,124582.58,0.0,C1739564153,320485.06,445067.64,1,0
490,CASH_OUT,196300.29,C777154641,0.0,0.0,C269849924,913779.48,1110079.77,0,0
680,TRANSFER,2651994.1,C863787360,2651994.1,0.0,C1968421916,0.0,0.0,1,0
184,CASH_IN,143459.79,C514498098,7513568.4,7657028.19,C58431911,239810.42,96350.63,0,0
425,TRANSFER,204030.2,C1112249638,204030.2,0.0,C1562672245,0.0,0.0,1,0
307,PAYMENT,8880.51,C1951742534,0.0,0.0,M1581587614,0.0,0.0,0,0
18,TRANSFER,1144089.37,C1218322192,1144089.37,0.0,C1107369132,0.0,0.0,1,0
329,PAYMENT,4050.25,C702356505,72890.0,68839.75,M1432402961,0.0,0.0,0,0
40,CASH_IN,206027.99,C1129743509,19708.0,225735.99,C1684031871,484114.22,360276.1,0,0
185,CASH_OUT,110468.66,C1811089863,163141.0,52672.34,C777802876,0.0,110468.66,0,0
375,CASH_OUT,821138.21,C1967126736,821138.21,0.0,C1968363460,1944521.52,2765659.73,1,0
736,TRANSFER,53315.31,C914459666,53315.31,0.0,C73348302,0.0,0.0,1,0
694,TRANSFER,5175876.53,C599212256,5175876.53,0.0,C480756474,0.0,0.0,1,0
42,PAYMENT,21622.15,C689511831,0.0,0.0,M1099966073,0.0,0.0,0,0
331,CASH_IN,12044.21,C1229280521,911313.24,923357.45,C118082059,216719.23,204675.02,0,0
187,CASH_IN,300059.54,C615818025,28125590.73,28425650.28,C74971191,3522961.73,3222902.19,0,0
294,TRANSFER,79446.06,C98463296,79446.06,0.0,C1491493728,0.0,0.0,1,0
55,CASH_OUT,167715.53,C710580864,167715.53,0.0,C349231889,492360.21,660075.73,1,0
179,CASH_OUT,17955.23,C1960808602,0.0,0.0,C354940916,167235.69,185190.91,0,0
563,CASH_IN,53819.45,C1298842093,5305110.34,5358929.78,C179469478,71586.84,17767.4,0,0
347,TRANSFER,305033.52,C969028861,0.0,0.0,C1719800113,499471.96,804505.48,0,0
399,CASH_OUT,1082200.06,C736248524,1082200.06,0.0,C1386066751,0.0,1082200.06,1,0
161,CASH_OUT,70787.57,C602011703,36950.22,0.0,C1392064586,1468305.12,1539092.69,0,0
306,CASH_OUT,26236.01,C495717506,7102.0,0.0,C1399146484,0.0,26236.01,0,0
303,PAYMENT,43045.67,C1212750927,0.0,0.0,M1931890553,0.0,0.0,0,0
39,CASH_OUT,70998.79,C1759197988,0.0,0.0,C1068681190,262187.6,333186.39,0,0
733,CASH_OUT,438859.1,C1632082016,438859.1,0.0,C1877779310,1127370.06,1566229.16,1,0
47,CASH_OUT,33405.82,C1101106801,11353.22,0.0,C1935594521,1055324.68,1088730.5,0,0
255,CASH_OUT,38223.11,C687551881,38223.11,0.0,C1460854172,115485.32,153708.43,1,0
12,PAYMENT,10479.7,C347326712,25344.0,14864.3,M1839240289,0.0,0.0,0,0
173,CASH_OUT,2177218.43,C450561445,2177218.43,0.0,C1075348177,0.0,2177218.43,1,0
229,PAYMENT,7073.86,C819689972,0.0,0.0,M1077344312,0.0,0.0,0,0
250,CASH_OUT,487952.18,C1325892013,0.0,0.0,C1328747455,1633380.36,2796697.11,0,0
396,CASH_IN,299954.35,C1530500169,8197.0,308151.35,C209166995,2060706.95,1760752.6,0,0
398,CASH_IN,375496.92,C2089589591,1210.0,376706.92,C1695225325,0.0,0.0,0,0
276,PAYMENT,11652.71,C1477989331,14957.0,3304.29,M1029323123,0.0,0.0,0,0
565,PAYMENT,14001.03,C1193059251,0.0,0.0,M2001920538,0.0,0.0,0,0
343,CASH_OUT,802417.45,C1482135035,802417.45,0.0,C172797825,49645.31,852062.77,1,0
255,CASH_OUT,193014.19,C1101676266,949.0,0.0,C39787031,2359807.05,2552821.24,0,0
388,TRANSFER,6703831.4,C1227628504,6703831.4,0.0,C1056406503,0.0,0.0,1,0
160,TRANSFER,10000000.0,C752627210,27670038.08,17670038.08,C1853789265,0.0,0.0,1,0
298,CASH_IN,456570.04,C389067289,44038.0,500608.04,C1913898819,228278.52,0.0,0,0
646,TRANSFER,10000000.0,C130070267,40399045.08,30399045.08,C970791522,0.0,0.0,1,0
141,CASH_IN,243361.61,C970561694,3421525.76,3664887.37,C105821680,1997497.52,1754135.91,0,0
566,TRANSFER,92641.52,C906878138,92641.52,0.0,C1727290928,0.0,0.0,1,0
186,TRANSFER,561149.9,C71755087,561149.9,0.0,C1714094966,0.0,0.0,1,0
38,TRANSFER,1004523.35,C1423639686,10259.0,0.0,C498744437,1177272.86,2181796.22,0,0
301,CASH_IN,119178.59,C841307799,4373173.85,4492352.43,C1798048645,364952.85,245774.26,0,0
379,CASH_OUT,36942.13,C752396851,36942.13,0.0,C308869355,31565.8,68507.93,1,0
646,TRANSFER,10000000.0,C590657619,50399045.08,40399045.08,C1971187430,0.0,0.0,1,0
204,PAYMENT,3026.31,C26180952,111468.32,108442.01,M1635506038,0.0,0.0,0,0
188,TRANSFER,538217.77,C795389045,926.0,0.0,C162897729,0.0,538217.77,0,0
163,TRANSFER,374752.42,C181905174,114.0,0.0,C566516183,423255.03,798007.45,0,0
664,CASH_OUT,7807640.17,C501884984,7807640.17,0.0,C181617125,273879.35,8081519.52,1,0
132,TRANSFER,381471.86,C1880730976,45680.0,0.0,C551209075,842873.4,1224345.25,0,0
710,TRANSFER,10000000.0,C1004068843,27418265.31,17418265.31,C2116384638,0.0,0.0,1,0
321,PAYMENT,10790.5,C528010214,11456.0,665.5,M64902723,0.0,0.0,0,0
410,TRANSFER,281439.26,C608125181,281439.26,0.0,C1857424764,0.0,0.0,1,0
542,CASH_OUT,5166393.44,C1354111086,5166393.44,0.0,C1655452584,0.0,5166393.44,1,0
205,CASH_OUT,135188.76,C1048358689,32359.0,0.0,C1868946136,99478.95,234667.7,0,0
217,PAYMENT,20297.83,C2010239359,0.0,0.0,M2012205087,0.0,0.0,0,0
649,TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1,0
210,CASH_OUT,175306.45,C1426959507,0.0,0.0,C1312227882,1759747.52,1935053.97,0,0
160,PAYMENT,18627.7,C1007078587,211229.0,192601.3,M1460232129,0.0,0.0,0,0
164,CASH_IN,167263.3,C1683424172,45898.0,213161.3,C93239333,116131.19,0.0,0,0
202,CASH_IN,146862.27,C845951441,2694157.14,2841019.41,C1642995246,654776.61,507914.34,0,0
375,TRANSFER,882116.97,C1169306359,71002.0,0.0,C45985309,128128.61,1010245.58,0,0
516,TRANSFER,414794.23,C266064444,414794.23,0.0,C33901229,0.0,0.0,1,0
249,PAYMENT,4398.39,C1618974740,0.0,0.0,M521938365,0.0,0.0,0,0
684,TRANSFER,537025.01,C1744276151,537025.01,0.0,C38221870,0.0,0.0,1,0
401,PAYMENT,14564.41,C1386939257,140780.38,126215.97,M731219894,0.0,0.0,0,0
59,CASH_OUT,1011606.26,C754293523,1011606.26,0.0,C1247187194,0.0,1011606.26,1,0
211,CASH_OUT,86526.77,C1285447264,10886.0,0.0,C1074870129,152330.49,238857.26,0,0
235,CASH_OUT,293981.49,C1741710059,0.0,0.0,C1652576276,1648934.46,1942915.95,0,0
324,CASH_OUT,285746.3,C1250293666,20885.0,0.0,C1791212748,688820.01,974566.31,0,0
12,CASH_OUT,465338.85,C1876968874,36.0,0.0,C704858422,140150.52,249887.95,0,0
273,CASH_IN,90868.19,C907549775,10456.0,101324.19,C2079455039,535115.79,444247.6,0,0
498,CASH_OUT,207261.07,C1856398520,207261.07,0.0,C1898820013,48221.7,255482.77,1,0
143,PAYMENT,36764.16,C2040427806,29258.17,0.0,M723159061,0.0,0.0,0,0
330,CASH_IN,365557.28,C1174099816,1736031.46,2101588.74,C1789439016,1060044.53,694487.25,0,0
379,CASH_IN,183274.8,C1169574279,136269.0,319543.8,C317518230,13238050.38,13054775.57,0,0
253,CASH_IN,91318.56,C1786253542,1637993.15,1729311.7,C973585758,743917.83,652599.28,0,0
15,TRANSFER,119.0,C1995557473,119.0,0.0,C1480876722,0.0,0.0,1,0
42,CASH_IN,193999.85,C173325233,20711.0,214710.85,C1854337579,0.0,0.0,0,0
94,CASH_OUT,163312.4,C1029683602,0.0,0.0,C794436545,2732193.9,2895506.3,0,0
351,TRANSFER,178344.25,C1280852753,178344.25,0.0,C461887553,0.0,0.0,1,0
690,TRANSFER,301087.41,C1434914494,9936.0,0.0,C750038098,237521.75,538609.16,0,0
215,TRANSFER,332151.67,C1471998742,332151.67,0.0,C1416577798,0.0,0.0,1,0
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1,0
339,TRANSFER,164382.72,C121591434,164382.72,0.0,C245389073,0.0,0.0,1,0
38,PAYMENT,2844.94,C1704149886,0.0,0.0,M1464107489,0.0,0.0,0,0
162,PAYMENT,9866.45,C597039029,199306.0,189439.55,M823852752,0.0,0.0,0,0
207,CASH_IN,251091.35,C1065155271,112329.0,363420.35,C537259077,33937.24,0.0,0,0
154,CASH_IN,178374.79,C1889545458,15333.0,193707.79,C1052657863,316693.11,138318.31,0,0
25,TRANSFER,8383.17,C282822245,8383.17,0.0,C1731493383,0.0,0.0,1,0
405,CASH_IN,301322.46,C1182502456,179520.74,480843.2,C1128042717,4946541.22,4645218.76,0,0
255,CASH_OUT,104592.82,C1443786513,0.0,0.0,C642175979,4362911.71,4467504.53,0,0
351,CASH_OUT,67046.98,C394638263,399951.0,332904.02,C1870264792,41280.67,108327.65,0,0
323,CASH_IN,141554.44,C1502145460,9318.0,150872.44,C983579101,0.0,0.0,0,0
7,TRANSFER,262434.54,C2101686389,262434.54,0.0,C612008977,0.0,0.0,1,0
210,PAYMENT,8881.24,C147816665,0.0,0.0,M1529265526,0.0,0.0,0,0
25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1,0
723,TRANSFER,2232257.71,C546364616,2232257.71,0.0,C877246848,0.0,0.0,1,0
36,CASH_OUT,8718.11,C1774249032,0.0,0.0,C600286160,148557.67,157275.77,0,0
377,PAYMENT,577.07,C275527208,7085.0,6507.93,M1538042003,0.0,0.0,0,0
37,TRANSFER,128133.0,C1300586295,128133.0,0.0,C786580223,0.0,0.0,1,0
425,CASH_OUT,460434.46,C913609699,460434.46,0.0,C1256545087,1046172.48,1506606.94,1,0
662,CASH_OUT,1468304.35,C1130194242,1468304.35,0.0,C1082598322,0.0,1468304.35,1,0
217,CASH_IN,112858.52,C1602463649,7655876.79,7768735.31,C872059437,707257.22,594398.7,0,0
9,PAYMENT,9637.52,C2017816855,30568.0,20930.48,M343246359,0.0,0.0,0,0
40,CASH_OUT,97284.36,C1293541454,59881.0,0.0,C1420087647,902262.54,999546.9,0,0
68,CASH_OUT,2026529.56,C354227932,2026529.56,0.0,C467042735,511526.05,2538055.62,1,0
40,CASH_IN,404247.31,C125762469,5145490.43,5549737.74,C229540098,601104.99,196857.67,0,0
192,TRANSFER,585511.14,C1260112873,585511.14,0.0,C344287323,0.0,0.0,1,0
182,CASH_IN,42979.96,C28489329,182.0,43161.96,C1415220350,0.0,0.0,0,0
45,CASH_OUT,175906.93,C172234106,0.0,0.0,C2144530714,2321637.53,2497544.46,0,0
687,PAYMENT,4024.61,C866153897,7795.0,3770.39,M1527161999,0.0,0.0,0,0
19,TRANSFER,10000000.0,C416779475,11861008.32,1861008.32,C380259496,0.0,0.0,1,0
542,CASH_OUT,736521.51,C2022182585,736521.51,0.0,C618622080,77874.55,814396.06,1,0
512,CASH_OUT,430207.22,C1698844307,430207.22,0.0,C1470257177,148478.49,578685.71,1,0
20,CASH_OUT,57955.97,C1647268813,0.0,0.0,C1659522689,4312741.41,4370697.38,0,0
279,PAYMENT,13056.85,C1312172398,14305.0,1248.15,M1125327048,0.0,0.0,0,0
140,CASH_IN,235154.76,C215106367,302992.0,538146.76,C1460943367,0.0,0.0,0,0
188,CASH_OUT,58286.61,C216289704,156590.0,98303.39,C2074482241,52525.42,110812.04,0,0
234,PAYMENT,18552.11,C1516549684,0.0,0.0,M319579896,0.0,0.0,0,0
302,CASH_OUT,127589.63,C1773212708,0.0,0.0,C2109877262,128109.68,379050.33,0,0
99,TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1,0
331,PAYMENT,27949.25,C1185312303,10665.0,0.0,M426122235,0.0,0.0,0,0
187,CASH_OUT,95107.38,C1955229171,0.0,0.0,C80702448,4922330.47,5017437.86,0,0
680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1,0
646,TRANSFER,10000000.0,C512841143,30399045.08,20399045.08,C832210168,0.0,0.0,1,0
136,CASH_IN,54590.96,C2122929467,25354.0,79944.96,C1878809659,1823457.82,1768866.86,0,0
203,CASH_OUT,208867.91,C2076407082,21047.0,0.0,C1165682241,270727.34,479595.25,0,0
394,PAYMENT,14150.28,C1498826910,503797.0,489646.72,M1855742736,0.0,0.0,0,0
42,PAYMENT,8863.2,C1002539224,0.0,0.0,M196675527,0.0,0.0,0,0
523,CASH_OUT,921894.19,C1069707218,921894.19,0.0,C1691436572,523285.83,1445180.02,1,0
17,PAYMENT,15130.25,C1188337389,0.0,0.0,M597245813,0.0,0.0,0,0
231,PAYMENT,21626.33,C1406099855,101318.0,79691.67,M2082995633,0.0,0.0,0,0
694,TRANSFER,257811.92,C1968269776,257811.92,0.0,C1436545483,0.0,0.0,1,0
413,CASH_OUT,8536151.16,C1712280078,8536151.16,0.0,C865601051,339032.24,8875183.4,1,0
393,CASH_OUT,334594.07,C1153642855,0.0,0.0,C695389396,10944563.47,11279157.53,0,0
286,PAYMENT,5512.33,C984221834,210375.0,204862.67,M96835098,0.0,0.0,0,0
404,TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,1,0
185,CASH_OUT,830495.23,C1269409317,830495.23,0.0,C1312171922,4314942.61,5145437.83,1,0
214,TRANSFER,106434.23,C70399641,106434.23,0.0,C490606364,0.0,0.0,1,0
304,CASH_IN,248.88,C1558533240,12009593.44,12009842.32,C694940293,1421983.88,1421735.0,0,0
76,CASH_OUT,2066446.27,C725597637,2066446.27,0.0,C157857444,423086.94,2489533.21,1,0
16,PAYMENT,7378.78,C1752580175,14755.0,7376.22,M1339461839,0.0,0.0,0,0
236,TRANSFER,968651.23,C1926006259,968651.23,0.0,C1585189604,0.0,0.0,1,0
375,CASH_OUT,221159.76,C1030541216,59550.0,0.0,C892776373,0.0,221159.76,0,0
19,CASH_IN,65186.04,C313127017,3060798.71,3125984.75,C106582991,445985.89,305692.94,0,0
201,PAYMENT,14004.98,C1969060464,0.0,0.0,M1224978446,0.0,0.0,0,0
557,TRANSFER,131050.76,C1887371650,131050.76,0.0,C1518001557,0.0,0.0,1,0
300,CASH_OUT,353575.54,C995415275,0.0,0.0,C1461415519,2221062.46,2574638.0,0,0
40,PAYMENT,5003.93,C1458585500,0.0,0.0,M282768378,0.0,0.0,0,0
331,PAYMENT,2259.6,C465924773,0.0,0.0,M243019798,0.0,0.0,0,0
408,TRANSFER,429257.45,C1011516202,429257.45,0.0,C908525161,0.0,0.0,1,0
